original_index,path,class_index,class_name,near_duplicate_group_id,resized_image_hash
1607,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2445.jpeg,0,colon adenocarcinoma,1554,645ff09c5bd65caa6571411627cf47eb68c2f483b5f61c757fb6d140291e4b19
1608,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2446.jpeg,0,colon adenocarcinoma,1555,ab20dbd3ffd0a0c5e54156e8b437ae27f994e7aca70e2a53bb934e77c1fb2923
1609,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2447.jpeg,0,colon adenocarcinoma,1556,81f9f7200855760e744a7026d420c361fe1798ebf475cc07f4686ba8cd66c077
1610,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2448.jpeg,0,colon adenocarcinoma,225,ac87907e7401a072d74e72f1ea0672919e6c52f319a4bfcd0719fd2159b5300e
1611,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2449.jpeg,0,colon adenocarcinoma,1557,7c052d0f333d9de89adc67755b441aef0d0ba9b3998cde37dfddac03a45a025d
1612,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca245.jpeg,0,colon adenocarcinoma,1558,c558a40cd5019c232ac54d230ff3f0bf8d9348fbbab07847cfadb6ebff2620d2
1613,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2450.jpeg,0,colon adenocarcinoma,1559,f17f58a7882694edd21275ad5f1af486e0648a599c2adadae45bec165d193243
1614,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2451.jpeg,0,colon adenocarcinoma,1560,e297db5d130170066d839abec50868af5b3b4d34dc45308a4b876dfce19c39cd
1615,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2452.jpeg,0,colon adenocarcinoma,1561,50a6497787e9e7ad44c86a3d03fb065fd07fd1525dd02803ddb792c51357bc95
1616,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2453.jpeg,0,colon adenocarcinoma,1562,c558124418f2bada6787a00ce9ea0db24139fdccef84f6beb27d0d73c2d082f4
1617,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2454.jpeg,0,colon adenocarcinoma,1563,503a17104aa779674d050a0500225fc9e907d8dc9c9d14f1be83c307be65f374
1618,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2455.jpeg,0,colon adenocarcinoma,1564,6176b3bbef4f322277eb8965d2435ebbecae1d62bcd7a53e0d2069eb6d609055
1619,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2456.jpeg,0,colon adenocarcinoma,1565,ec0d05ce79c3f7ec63ecbfda7c766ad494a48e8db65b2680656b54318a3714a0
1620,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2457.jpeg,0,colon adenocarcinoma,1566,1d2fd5fa55ed18cfab760d316ffc38a1aa07df39cf67779192e6df6cf1e8073d
1621,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2458.jpeg,0,colon adenocarcinoma,1567,731a0b8a3b13c9012f933b75d43da0b314318a5b24bd792330113f0e44482d36
1622,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2459.jpeg,0,colon adenocarcinoma,1568,e4cc53fead0ad56458b5860cf4416f83eef3f045d93067436d84f5c2a2a8bf53
1623,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca246.jpeg,0,colon adenocarcinoma,1569,7c7f6b5f9a544eb54ca4f192a410eae15510d84ca6950f003efc313b862b891e
1624,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2460.jpeg,0,colon adenocarcinoma,1570,f7bb115a8b3a5e852e44a7f3232df39512e39590d0624b8ce55fc6b59a2f9d6b
1625,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2461.jpeg,0,colon adenocarcinoma,1571,e29ee34f292e74b7075a5236c77904c8dd98838cf4399199a6c498e04b60f767
1626,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2462.jpeg,0,colon adenocarcinoma,1572,605992d3fe2faf39ebf742ea193cb86d8643a05fcf00f878a527bc52456aca89
1627,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2463.jpeg,0,colon adenocarcinoma,248,b52f25435114a67bcac4cf96d8148528e8645462e86aa9c54963324c0fe32d86
1628,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2464.jpeg,0,colon adenocarcinoma,1573,59042cd6d7b2ac1c755b6ce0e49f9989100bfd834bb2f8c5eb24cf5e8aac05bd
1629,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2465.jpeg,0,colon adenocarcinoma,1574,45b453dc5cd38760381381772c5891f8ea57f225f69e76c20b9e3b0f0382f1a4
1630,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2466.jpeg,0,colon adenocarcinoma,1575,800dc2342b117dc396ea0c8a83be843cd520e87dc36154f1c7aac6b82e7db1ff
1631,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2467.jpeg,0,colon adenocarcinoma,432,d61c175239569c5dfe2c3af3423431fb17c1a5a8cefca7b35191ce1bf6f14c12
1632,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2468.jpeg,0,colon adenocarcinoma,1576,328989d428a9ab9d92fe0b64b32e707226174fc451f06ae9b71426e54d786b77
1633,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2469.jpeg,0,colon adenocarcinoma,498,e89f048e79ef9bc0403a4c5c9e8be050a349a6a45e298f16a1cb74a126f01e16
1634,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca247.jpeg,0,colon adenocarcinoma,1577,3c59e7f72e13d1504b8c0c7d3aabdc7bff026c91d57101f254943d6662db901a
1635,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2470.jpeg,0,colon adenocarcinoma,1578,58ed05f2034122b6bed41121c2f0aa72862c3d361574ba8abdfed1be67f56907
1636,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2471.jpeg,0,colon adenocarcinoma,1579,9c5e71a2485c92f3702c766314dbf05fb14ef1e36734a4e16eab7e3260da52ca
1637,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2472.jpeg,0,colon adenocarcinoma,1580,c533e6a0ac0df5719f5e0fadf8e7009d076e6a16bba238bb5bda793bcccdce79
1638,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2473.jpeg,0,colon adenocarcinoma,1581,4963da3f499b8e7b68bc629e5d0ed20bb1e0d836bc3c5ea64e621713232f3435
1639,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2474.jpeg,0,colon adenocarcinoma,1582,98f5ffec95bab1c74cddec568d715c5294d0588097decae7ba220406c065f328
1640,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2475.jpeg,0,colon adenocarcinoma,1583,ad9dd9a26ab80ff1080f01b96137d6630b32ed47889dcc5e506a69183773995b
1641,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2476.jpeg,0,colon adenocarcinoma,1584,19c914ec6613901a1a32423849e6d47fb36f45cb542da3b19b34c90ae3cb3c4f
1642,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2477.jpeg,0,colon adenocarcinoma,1585,70b9b71c9fdb3210ffaa6a363c6e0e2f5e9c1d4b7438cdf733d22dfeffc5d3a8
1643,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2478.jpeg,0,colon adenocarcinoma,1338,87d8014aadf54bd5b195223a231e9ecf32f2cc62d29066b25c591f34ec82f53c
1644,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2479.jpeg,0,colon adenocarcinoma,1586,fc083ad020ca2e00fe1e133c86ba96de4e266ede2e5db304acb68a55bea1932d
1645,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca248.jpeg,0,colon adenocarcinoma,1587,fc8cc6230ae68dd9cac7ed14679eb448ae8b06ec78bdb2e6587805c214f24018
1646,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2480.jpeg,0,colon adenocarcinoma,1588,a26ca32ae8c4c71bd47f9942ed9e87e8d7709b6cab374ec0c82021bfc8832dd7
1647,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2481.jpeg,0,colon adenocarcinoma,1589,a689f4949f636b5af91b3c729d2726e74bcdf94b7b6c4722c62d30d623fb58d2
1648,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2482.jpeg,0,colon adenocarcinoma,1590,19002af26af9d757baffdf4bdfb67391057dfec8e15a54721653c4dd8bbab0fb
1649,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2483.jpeg,0,colon adenocarcinoma,1591,a631e8c3326290e63d6807a7e20cb92660cc33fc93ca3dd49b9259b48db1dfb7
1650,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2484.jpeg,0,colon adenocarcinoma,1592,e7183bfc5432c1cce2641930bfd60226945c1e8f8d44106f8c23c674dc290481
1651,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2485.jpeg,0,colon adenocarcinoma,1593,50769398fd53540d9e5705bf9ed076d9c92097016e6239dea67a3c0d2870bf1a
1652,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2486.jpeg,0,colon adenocarcinoma,1594,0922a052e3cd3247b05af165871713e7a57c38ef550f94d7376519bd2ffbdeb9
1653,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2487.jpeg,0,colon adenocarcinoma,1595,aeea523e3c04737bbbe7949c19c50598d08d8afd042a8ec2c569d386ad2135ff
1654,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2488.jpeg,0,colon adenocarcinoma,1596,1c6946d3fdca7cadf77fc68e7a18b1de642e39d06caabf25a469db404260de0f
1655,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2489.jpeg,0,colon adenocarcinoma,1597,f8fa9fcc231cda0e4a7b61f8c95a3a42d41bfbc0ee330672c3979f0629caebfd
1656,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca249.jpeg,0,colon adenocarcinoma,1598,dc9478d79e2387c1de8a57965a47c2bd189fa5759d4c90e95dec2a340571c31b
1657,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2490.jpeg,0,colon adenocarcinoma,1599,f7905ab89d337483c975c731725fe51799d35f4c2c034bd12d30ae62e594550f
1658,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2491.jpeg,0,colon adenocarcinoma,1600,9ee0094725e16471fae1eadef2e24ccc5555ce518c984e5fbf822a8996da3d54
1659,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2492.jpeg,0,colon adenocarcinoma,1601,dcdfe0de2036d7dc0373a50c95b54758fc0f1e1252c9b036fbdf73995d7c5bfa
1660,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2493.jpeg,0,colon adenocarcinoma,1602,a96d7aced93ce07cf661c25c8a08b5e8537c59bfe681f7f371804bac3abfde8c
1661,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2494.jpeg,0,colon adenocarcinoma,1603,3636d2ab90669fbcd05305dc1f386a0c265419c7dac55d57e815347950dda883
1662,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2495.jpeg,0,colon adenocarcinoma,892,497e66bc89b9f18b0b230c7d2c46100121059ad6bf501084acc8fab30b4591c0
1663,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2496.jpeg,0,colon adenocarcinoma,1604,a86658024009b7c4744713b994c96aab03ce8ae40ef980edee1343b405da3239
1664,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2497.jpeg,0,colon adenocarcinoma,533,d7cdf62e0864af04d51f93cf0929aae2255151caca4f15d895f6cfad21a1f242
1665,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2498.jpeg,0,colon adenocarcinoma,1605,c9c7d927591df05e277808b7644333f303f6de2e78b7322f53e6f5ff54c4f325
1666,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2499.jpeg,0,colon adenocarcinoma,1606,29165df78b454f3eb4873b5fab0da0cdd77018d033fab4a7dde5ca09eecb7edd
1667,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca25.jpeg,0,colon adenocarcinoma,1607,5775ca2bd5ba9f060cedd177368ff320986855d530af2f186e98e85ba468f034
1668,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca250.jpeg,0,colon adenocarcinoma,993,3597fc6a65939bcd0594c6722c944bbeaeddb4ddd7742fc1e8a7ec2b1907fa57
1669,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2500.jpeg,0,colon adenocarcinoma,1608,1478c1c9fdc44d7b57bb2ded40666afb9ff12b83c4aed57e2bac0ae939fead96
1670,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2501.jpeg,0,colon adenocarcinoma,1609,e2c61fdf11baa7b2e2b12a7ebabadd29b1a0394a6d337103241e1558e656f794
1671,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2502.jpeg,0,colon adenocarcinoma,677,c352e7f797ed337e22728e10d4ed0b7d41eaa7c39de54897f3b133d11ae6d645
1672,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2503.jpeg,0,colon adenocarcinoma,1610,2ee3c1153c8f7e6b919148c487dbc57a5b68f00709c0b93921649316e6bd738b
1673,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2504.jpeg,0,colon adenocarcinoma,1611,c1d0b4b512c2048236250bd7e4f5c89c77c173b88c4efd9df23ac94b7cdd1393
1674,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2505.jpeg,0,colon adenocarcinoma,1612,6ab1157f39bd64f3c1dee6dc945df9ea2288956e96753c17ef68d1b48da9773b
1675,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2506.jpeg,0,colon adenocarcinoma,1613,2c7d54d2f345bb59dfcca27cb7ce72cd8a4acbe022f973d6a2b37393689a4b65
1676,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2507.jpeg,0,colon adenocarcinoma,1614,c49638259d356c8a264ca866644679584c50c888c0628492950010ca4178f722
1677,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2508.jpeg,0,colon adenocarcinoma,1615,25f5ff06461af8eed777e5c8d63117cc9f1e40923206187a039b652772392eb5
1678,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2509.jpeg,0,colon adenocarcinoma,1616,db67abf472cb38b3b52c593f4b79ed0948afda92cd5f95c91ce263597a9b278d
1679,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca251.jpeg,0,colon adenocarcinoma,1617,2c6dc55cbc47e3a92e232421ec05c22548f542964f6baac155b3c1a7e97fe7e8
1680,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2510.jpeg,0,colon adenocarcinoma,1618,4ddcc83698684da158ab9a38fc12d8dcdc81467a5765fdf3ecc74f1cfc765e90
1681,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2511.jpeg,0,colon adenocarcinoma,1619,7980faf4396f98129782f244b4e03b8cd9468fc56ba95fdb77bfad566a84b233
1682,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2512.jpeg,0,colon adenocarcinoma,1620,d1890ba3d6ac65f58df3ed7dc5fab32601be8a4643d6945b890eadd0a2ba17e4
1683,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2513.jpeg,0,colon adenocarcinoma,1621,16c6a2368993848d25dd10f4002eb64ebcf515e57831c54f49179115b4d2716e
1684,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2514.jpeg,0,colon adenocarcinoma,1622,1a1960e7b7c430332218252f741747dd1e0a499c36ae81819402a0028f9fffa9
1685,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2515.jpeg,0,colon adenocarcinoma,1623,49d326dd1e1ffeec2b51bfa7251804087b169f2e18a224d5b69beef3036043e5
1686,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2516.jpeg,0,colon adenocarcinoma,1624,45a4ceb614482d956f5685a1f5913ccce1c57fbfca8eca67c71f27e03d753c3d
1687,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2517.jpeg,0,colon adenocarcinoma,1625,bf96c66f8f479f3977730785d4e66b9a8e3f1a810de83585e030f793366b0f50
1688,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2518.jpeg,0,colon adenocarcinoma,1626,ea77663b509a39c036a592cbd6d7e2c063f7eb58835326c1473d3fa1e03449f6
1689,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2519.jpeg,0,colon adenocarcinoma,1627,f741b1c6b2dc5971381e0b8bc6136a74eeca50213e814cf76fb741fe942ad224
1690,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca252.jpeg,0,colon adenocarcinoma,1628,095a659f3c4196b48576946d1689c88eb2b036660f6ccfde6785247b1be64083
1691,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2520.jpeg,0,colon adenocarcinoma,1629,a79a2737bafd028cdc94fd9f26f7bd6c672d29fb14e35f1cfa9e3b2f8289c26f
1692,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2521.jpeg,0,colon adenocarcinoma,1630,8fd7bc052369ff58ca7b6df6d71fc7ec744abdd26922fbd49d4df88695816c54
1693,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2522.jpeg,0,colon adenocarcinoma,1631,a07da07e2f5678239b50d36808954ed95b04b20e0cb34eedb7e19f719afa1fe5
1694,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2523.jpeg,0,colon adenocarcinoma,1632,bb1e535895c000a9457a480472b767ef1581de00e717fcdf98fd9146a33f1af1
1695,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2524.jpeg,0,colon adenocarcinoma,1633,6b9cee37a0c4485b046e88d88ce0c61b281af6c7e1d6c3c89df93b263d479c6b
1696,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2525.jpeg,0,colon adenocarcinoma,1634,b940a5796859805d85e774547fa2ec25f5c40c24933abd784cccd95e66a7ab8e
1697,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2526.jpeg,0,colon adenocarcinoma,1635,2dda717a77ac9cea0a5dd67d9cad70698d4dd5c8ed4a79694c4923b8d1a838cb
1698,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2527.jpeg,0,colon adenocarcinoma,1636,76b55f99f2fe06c8ce5ddbee1be117d9889160f0d79bcfece215941a25f1778a
1699,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2528.jpeg,0,colon adenocarcinoma,1637,665c8cd19c2019215479a4104b40c0862e01ba191e029ddd219d46cd4b6fd554
1700,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2529.jpeg,0,colon adenocarcinoma,1638,920ae447d46aa94878c213bd829988efc51e44c2c84cc2b85c8859e6b8ecf631
1701,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca253.jpeg,0,colon adenocarcinoma,1639,dc59fe26ed9cb3fdbd69bc4a244f4375396160d2b1e1581284e1dcef9963f288
1702,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2530.jpeg,0,colon adenocarcinoma,1640,d0daa2ed044caecb05cfdc6cfdd4e3cf65268ccdb08f3640d2f567fec80dabce
1703,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2531.jpeg,0,colon adenocarcinoma,1025,e729ce4541eeb40c12165060aad0f747b3a99beca527359758d949d8bf36a6c1
1704,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2532.jpeg,0,colon adenocarcinoma,1641,7350c657610bc444305fa2ce04b1c85b6b28805da0646bff9e0deb05e7977a81
1705,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2533.jpeg,0,colon adenocarcinoma,1642,bbf53a54c39c479a9d098389d74d54e83ded73a77ea7fa6083d1fec3f7b42b42
1706,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2534.jpeg,0,colon adenocarcinoma,1643,66d9ef105cde524cc82907d29ec9a948bddb8559108d31952c2a4dff4747bef1
1707,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2535.jpeg,0,colon adenocarcinoma,1644,f1ebd81c61df755ef657a75c70b8c78d79dd64c96bbeb1351d1ba001bdf40d8c
1708,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2536.jpeg,0,colon adenocarcinoma,1645,32905b3574f1721f8d3b04314b5a36207bfec1abcd42609e623c60f05c3a5a83
1709,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2537.jpeg,0,colon adenocarcinoma,710,1eb6594f2ed9d4807a747adbaf50c0872b50b496a8c931140ecd4974ad9b9e47
1710,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2538.jpeg,0,colon adenocarcinoma,1646,3220115c199bb66bfc645bec0e0df3d4bdbc3787c73dba1c5a320e4ec18ef857
1711,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2539.jpeg,0,colon adenocarcinoma,1647,261934854350af2fc996cd9f4338359a5493b165822b255b7ccdae57487d1179
1712,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca254.jpeg,0,colon adenocarcinoma,1648,16bf7dc28c08f8e9bdcd4b516445ac4cbb6768671be6f4c8f9d57821d095439d
1713,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2540.jpeg,0,colon adenocarcinoma,1649,370e7569c293876addd89801671e5f30390717d6c4dbe38b846b8a0ee7fce0f5
1714,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2541.jpeg,0,colon adenocarcinoma,1650,2fdbb8e68676235367b61cdb7837ec73220a03a02c0e46293d016fb3e6d43472
1715,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2542.jpeg,0,colon adenocarcinoma,1651,6f3041d8944e591138c33a9f373af919929a409f3b5998b74a05251793f39866
1716,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2543.jpeg,0,colon adenocarcinoma,1652,4cd724345994471e399061da56547824cfb18f4ce42d6dbc6db83f70cb98d4a6
1717,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2544.jpeg,0,colon adenocarcinoma,1653,7fbe21c9795ede46fb790d05556d8581fa466c0c9adbbc8b675fc81fe35175dc
1718,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2545.jpeg,0,colon adenocarcinoma,1654,2fbc0758b756c70bc169fb6a74be7a43d9e00f84628715e73636c0ecf0992d54
1719,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2546.jpeg,0,colon adenocarcinoma,1655,f4b9d092534c24c2d21e95b89c3e7a61f1d922957040b3164046bce5c9c11fd6
1720,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2547.jpeg,0,colon adenocarcinoma,1656,165416d94de656950b7ac24a896f1ed0ec031b366a2fc85c552919559615c549
1721,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2548.jpeg,0,colon adenocarcinoma,1657,531e2657fd3209f17175138dfcb354fdf86ed94ad7729c16eb47202d5e045cf1
1722,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2549.jpeg,0,colon adenocarcinoma,1658,0e1cc5b7bc1a8cd8cff17ce02f54646ad8a7363fd62eb6873eabf444a06e413f
1723,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca255.jpeg,0,colon adenocarcinoma,1659,2fcb358dc743d7a874ce946c87bb3d291eb72eedcc0f602017147356d3ea49b3
1724,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2550.jpeg,0,colon adenocarcinoma,1660,6f001da0cd4aa5553f3df335bcdbc606e6fe2c728ed65440c6bbcb10baa3b240
1725,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2551.jpeg,0,colon adenocarcinoma,1661,37578aedcf9e198febea52941d25ce35edfc0c4c45094707a291c50a857902f0
1726,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca2552.jpeg,0,colon adenocarcinoma,1662,198f5a25af24c0d18f64b4c9a93dab558a43e761723bc5670952faf747451259
